"security_id","exchange_id","code_id","full_name","name","ename","underlying_security_id","t_uint","p_uint","fs_p_uint","mf_price","ft_margins","ce_multiplier","pre_settle_price","up_limit_price","down_limit_price","rtd","type_code","security_type","cc_type","list_date","delist_date","dl_month","l_price","l_tdl_date","c_months_desc","t_hours_desc","lt_dated_desc","d_data_desc","dmean_desc","dsite_desc","lt_date_hour_desc","contract_value_desc","max_price_fluct_desc","post_limit_desc","source_type","update_time"
"WT0003","CZCE","WT","硬麦0003合约","硬麦0003","CZCE-WT0003",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","19990401","20000323","200003","1400","20000331","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:57"
"WT0005","CZCE","WT","硬麦0005合约","硬麦0005","CZCE-WT0005",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","19990601","20000523","200005","1300","20000531","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:54"
"WT0007","CZCE","WT","硬麦0007合约","硬麦0007","CZCE-WT0007",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","19990802","20000721","200007","1250","20000731","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:57"
"WT0009","CZCE","WT","硬麦0009合约","硬麦0009","CZCE-WT0009",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","19991008","20000921","200009","1300","20000929","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:57"
"WT001","CZCE","WT","硬麦1001合约","硬麦1001","CZCE-WT1001",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20090116","20100121","201001","1890","20100129","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:54"
"WT0011","CZCE","WT","硬麦0011合约","硬麦0011","CZCE-WT0011",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","19991201","20001122","200011","1200","20001130","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:54"
"WT003","CZCE","WT","硬麦1003合约","硬麦1003","CZCE-WT1003",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20090324","20100323","201003","1930","20100331","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:56"
"WT005","CZCE","WT","硬麦1005合约","硬麦1005","CZCE-WT1005",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20090520","20100521","201005","1930","20100531","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:56"
"WT007","CZCE","WT","硬麦1007合约","硬麦1007","CZCE-WT1007",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20090724","20100722","201007","1905","20100730","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:55"
"WT009","CZCE","WT","硬麦1009合约","硬麦1009","CZCE-WT1009",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20090923","20100917","201009","1980","20100930","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:55"
"WT0101","CZCE","WT","硬麦0101合约","硬麦0101","CZCE-WT0101",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20000214","20010111","200101","1237","20010119","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:54"
"WT0103","CZCE","WT","硬麦0103合约","硬麦0103","CZCE-WT0103",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20000214","20010322","200103","1265","20010330","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:57"
"WT0105","CZCE","WT","硬麦0105合约","硬麦0105","CZCE-WT0105",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20000214","20010523","200105","1268","20010531","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:55"
"WT0107","CZCE","WT","硬麦0107合约","硬麦0107","CZCE-WT0107",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20000403","20010723","200107","1340","20010731","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:54"
"WT0109","CZCE","WT","硬麦0109合约","硬麦0109","CZCE-WT0109",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20000601","20010920","200109","1360","20010928","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:53"
"WT011","CZCE","WT","硬麦1011合约","硬麦1011","CZCE-WT1011",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20091123","20101122","201011","2009","20101130","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:55"
"WT0111","CZCE","WT","硬麦0111合约","硬麦0111","CZCE-WT0111",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20000801","20011122","200111","1400","20011130","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:54"
"WT0201","CZCE","WT","硬麦0201合约","硬麦0201","CZCE-WT0201",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20001009","20020123","200201","1540","20020131","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:56"
"WT0203","CZCE","WT","硬麦0203合约","硬麦0203","CZCE-WT0203",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20001201","20020321","200203","1450","20020329","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:56"
"WT0205","CZCE","WT","硬麦0205合约","硬麦0205","CZCE-WT0205",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20010205","20020523","200205","1450","20020531","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:55"
"WT0207","CZCE","WT","硬麦0207合约","硬麦0207","CZCE-WT0207",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20010402","20020723","200207","1390","20020731","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:56"
"WT0209","CZCE","WT","硬麦0209合约","硬麦0209","CZCE-WT0209",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20010601","20020920","200209","1350","20020927","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:57"
"WT0211","CZCE","WT","硬麦0211合约","硬麦0211","CZCE-WT0211",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20010801","20021121","200211","1300","20021129","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","12/3/2020 08:30:56"
"WT0301","CZCE","WT","硬麦0301合约","硬麦0301","CZCE-WT0301",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20011008","20030121","200301","1280","20030129","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:06"
"WT0303","CZCE","WT","硬麦0303合约","硬麦0303","CZCE-WT0303",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20011203","20030321","200303","1167","20030331","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:08"
"WT0305","CZCE","WT","硬麦0305合约","硬麦0305","CZCE-WT0305",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20020201","20030522","200305","1172","20030530","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:06"
"WT0307","CZCE","WT","硬麦0307合约","硬麦0307","CZCE-WT0307",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20020401","20030723","200307","1186","20030731","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:09"
"WT0309","CZCE","WT","硬麦0309合约","硬麦0309","CZCE-WT0309",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20020603","20030922","200309","1182","20030930","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:08"
"WT0311","CZCE","WT","硬麦0311合约","硬麦0311","CZCE-WT0311",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20020801","20031120","200311","1226","20031128","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:07"
"WT0401","CZCE","WT","硬麦0401合约","硬麦0401","CZCE-WT0401",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20021008","20040112","200401","1274","20040130","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:06"
"WT0403","CZCE","WT","硬麦0403合约","硬麦0403","CZCE-WT0403",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20021202","20040323","200403","1418","20040331","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:08"
"WT0405","CZCE","WT","硬麦0405合约","硬麦0405","CZCE-WT0405",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20030210","20040521","200405","1458","20040531","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:09"
"WT0407","CZCE","WT","硬麦0407合约","硬麦0407","CZCE-WT0407",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20030401","20040722","200407","1515","20040730","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:06"
"WT0409","CZCE","WT","硬麦0409合约","硬麦0409","CZCE-WT0409",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20031008","20040922","200409","1357","20040930","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:08"
"WT0411","CZCE","WT","硬麦0411合约","硬麦0411","CZCE-WT0411",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20031201","20041122","200411","1725","20041130","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:07"
"WT0501","CZCE","WT","硬麦0501合约","硬麦0501","CZCE-WT0501",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20040202","20050121","200501","1882","20050131","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:07"
"WT0503","CZCE","WT","硬麦0503合约","硬麦0503","CZCE-WT0503",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20040401","20050323","200503","2058","20050331","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:08"
"WT0505","CZCE","WT","硬麦0505合约","硬麦0505","CZCE-WT0505",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20040601","20050523","200505","1806","20050531","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:08"
"WT0507","CZCE","WT","硬麦0507合约","硬麦0507","CZCE-WT0507",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20040802","20050721","200507","1830","20050729","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:06"
"WT0509","CZCE","WT","硬麦0509合约","硬麦0509","CZCE-WT0509",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20041008","20050922","200509","1710","20050930","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:07"
"WT0511","CZCE","WT","硬麦0511合约","硬麦0511","CZCE-WT0511",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20041201","20051122","200511","1650","20051130","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:06"
"WT0601","CZCE","WT","硬麦0601合约","硬麦0601","CZCE-WT0601",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20050201","20060119","200601","1560","20060127","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:09"
"WT0603","CZCE","WT","硬麦0603合约","硬麦0603","CZCE-WT0603",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20050401","20060323","200603","1630","20060331","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:09"
"WT0605","CZCE","WT","硬麦0605合约","硬麦0605","CZCE-WT0605",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20050601","20060523","200605","1580","20060531","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:09"
"WT0607","CZCE","WT","硬麦0607合约","硬麦0607","CZCE-WT0607",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20050801","20060721","200607","1550","20060731","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:07"
"WT0609","CZCE","WT","硬麦0609合约","硬麦0609","CZCE-WT0609",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20051010","20060921","200609","1520","20060929","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:08"
"WT0611","CZCE","WT","硬麦0611合约","硬麦0611","CZCE-WT0611",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20051201","20061122","200611","1460","20061130","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:07"
"WT0701","CZCE","WT","硬麦0701合约","硬麦0701","CZCE-WT0701",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20060206","20070123","200701","1480","20070131","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:08"
"WT0703","CZCE","WT","硬麦0703合约","硬麦0703","CZCE-WT0703",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20060403","20070322","200703","1530","20070330","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:08"
"WT0705","CZCE","WT","硬麦0705合约","硬麦0705","CZCE-WT0705",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20060529","20070523","200705","1550","20070531","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:07"
"WT0707","CZCE","WT","硬麦0707合约","硬麦0707","CZCE-WT0707",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20060724","20070723","200707","1440","20070731","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:08"
"WT0709","CZCE","WT","硬麦0709合约","硬麦0709","CZCE-WT0709",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20060922","20070920","200709","1530","20070928","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:08"
"WT0711","CZCE","WT","硬麦0711合约","硬麦0711","CZCE-WT0711",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20061123","20071122","200711","1700","20071130","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:06"
"WT0801","CZCE","WT","硬麦0801合约","硬麦0801","CZCE-WT0801",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20070124","20080123","200801","1700","20080131","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:06"
"WT0803","CZCE","WT","硬麦0803合约","硬麦0803","CZCE-WT0803",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20070323","20080321","200803","1630","20080331","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:08"
"WT0805","CZCE","WT","硬麦0805合约","硬麦0805","CZCE-WT0805",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20070524","20080522","200805","1620","20080530","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:08"
"WT0807","CZCE","WT","硬麦0807合约","硬麦0807","CZCE-WT0807",,"吨","10","人民币元/吨","1","交易保证金:合约价值的5%","1","0","0","0","1","703001007","1","0","20070724","20080723","200807","1600","20080731","1,3,5,7,9,11","上午9:00-11:30，下午13:30-15:00，以及交易所规定的其他时间","合约交割月份的倒数第7个交易日","合约交割月份的第一交易日至最后交易日","实物交割","交易所指定交割仓库",,,"不超过上一交易日结算价±3%",,"1","16/1/2019 08:30:09"
